nct_id,field,source_type,source_url,source_excerpt,extracted_by,reviewed_by,confidence
NCT03569293,exclusivity.regulatory_application,orange_book,https://www.fda.gov/media/76860/download,"products.txt: UPADACITINIB~TABLET, EXTENDED RELEASE;ORAL~RINVOQ~ABBVIE~15MG~N~211675~001~~Aug 16, 2019~Yes~No~RX~ABBVIE INC",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
NCT03569293,exclusivity.orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22UPADACITINIB%22&limit=100,"openFDA drug/orangebook.json, 4 product row(s) matched on products.active_ingredients.name='UPADACITINIB'","fetch_orange_book.py (openfda drug/orangebook.json, v2 pass)",,1.0
NCT03569293,exclusivity.purple_book,needs_extraction,,,,,
NCT03570749,nct_id,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.identificationModule.nctId,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,identity.trial_name,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.identificationModule.acronym,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,identity.official_title,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.identificationModule.officialTitle,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,identity.sponsor,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.sponsorCollaboratorsModule.leadSponsor.name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,identity.phase,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.designModule.phases,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,molecule.drug,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.armsInterventionsModule.interventions[].name (curated),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,molecule.intervention_names,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.armsInterventionsModule.interventions[].name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,molecule.intervention_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.armsInterventionsModule.interventions[].type,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,molecule.mechanism_of_action,needs_extraction,,,,,
NCT03570749,molecule.dosing_regimen,ctgov_text_extraction,https://clinicaltrials.gov/api/v2/studies/NCT03570749,Baricitinib: Administered orally.,"enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.8
NCT03570749,population.condition,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.conditionsModule.conditions,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,population.min_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.eligibilityModule.minimumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,population.max_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.eligibilityModule.maximumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,population.sex,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.eligibilityModule.sex,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,population.enrollment_count,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.designModule.enrollmentInfo.count,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,population.severity_criteria,ctgov_text_extraction,https://clinicaltrials.gov/api/v2/studies/NCT03570749,"Current AA episode of more than 6 months' duration and hair loss encompassing ≥50% of the scalp, as measured by -- Severity of Alopecia Tool (SALT) Alopecia Areata (AA) Investigator Global Assessment (AA-IGA) of 3 or 4) at screening and baseline.","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.75
NCT03570749,design.study_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.designModule.studyType,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,design.allocation,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.designModule.designInfo.allocation,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,design.intervention_model,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.designModule.designInfo.interventionModel,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,design.masking,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.designModule.designInfo.maskingInfo.masking,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,design.number_of_arms,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,len(protocolSection.armsInterventionsModule.armGroups),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03570749,design.background_therapy,needs_extraction,,,,,
NCT03570749,endpoints.primary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.outcomesModule.primaryOutcomes[0].measure/timeFrame,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,endpoints.secondary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.outcomesModule.secondaryOutcomes[].measure,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,endpoints.multiplicity_control,needs_extraction,,,,,
NCT03570749,timing_ops.start_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.statusModule.startDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,timing_ops.primary_completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.statusModule.primaryCompletionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,timing_ops.completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,protocolSection.statusModule.completionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,timing_ops.study_schedule,needs_extraction,,,,,
NCT03570749,timing_ops.rescue_therapy,needs_extraction,,,,,
NCT03570749,adverse_events.serious_adverse_event_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,resultsSection.adverseEventsModule.eventGroups[].seriousNumAffected/seriousNumAtRisk,"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT03570749,adverse_events.death_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,resultsSection.adverseEventsModule.eventGroups[].deathsNumAffected/deathsNumAtRisk,"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT03570749,adverse_events.most_common_adverse_events,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,resultsSection.adverseEventsModule.otherEvents[] (top 8 of 42 by highest single-arm incidence; CT.gov's own >=5% frequency-threshold table),"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,adverse_events.discontinuation_due_to_ae_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03570749,"resultsSection.participantFlowModule.periods[0].dropWithdraws[type=""Adverse Event""].reasons[] vs periods[0].milestones[type=STARTED].achievements[]","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT03570749,adverse_events.boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:BARICITINIB&limit=1,"results[0] has no boxed_warning key (checked, none present)","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT03570749,real_world_safety.faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""BARICITINIB""&limit=1","openFDA drug/event.json aggregate: total_reports=2981, serious=2763, deaths=473","fetch_faers.py (openfda drug/event.json, v2 pass)",,1.0
NCT03570749,exclusivity.regulatory_application,orange_book,https://api.fda.gov/drug/orangebook.json,"openFDA drug/orangebook.json: BARICITINIB application N207924, brand OLUMIANT, applicant ELI LILLY AND CO, approved 2018-05-31",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
NCT03570749,exclusivity.orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22BARICITINIB%22&limit=100,"openFDA drug/orangebook.json, 8 product row(s) matched on products.active_ingredients.name='BARICITINIB'","fetch_orange_book.py (openfda drug/orangebook.json, v2 pass)",,1.0
NCT03570749,exclusivity.purple_book,needs_extraction,,,,,
NCT03575871,nct_id,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.identificationModule.nctId,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,identity.trial_name,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.identificationModule.acronym,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,identity.official_title,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.identificationModule.officialTitle,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,identity.sponsor,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.sponsorCollaboratorsModule.leadSponsor.name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,identity.phase,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.designModule.phases,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,molecule.drug,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.armsInterventionsModule.interventions[].name (curated),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,molecule.intervention_names,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.armsInterventionsModule.interventions[].name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,molecule.intervention_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.armsInterventionsModule.interventions[].type,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,molecule.mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90d59085-1778-447d-b10a-cede44616558,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- v1 extracted text: 12.1 Mechanism of Action CIBINQO is a Janus kinase (JAK) inhibitor. Abrocitinib reversibly inhibits JAK1 by blocking the adenosine triphosphate (ATP) binding site. In a cell-free isolated enzyme assay, abrocitinib was selective for JAK1 over JAK2 (28-fold), JAK3 (>340-fold), and tyrosine kinase (TYK) 2 (43-fold), as well as the broader kinome. The relevance of inhibition of specific JAK enzymes to therapeutic effectiveness is not currently known. Both the parent compound and the active metabolites inhibit JAK1 activity in vitro with similar levels of selectivity.","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.9
NCT03575871,molecule.dosing_regimen,ctgov_text_extraction,https://clinicaltrials.gov/api/v2/studies/NCT03575871,"PF-04965842 100 mg: PF-04965842 100 mg, administered as two tablets to be taken orally once daily for 12 weeks || PF-04965842 200 mg: PF-04965842 200 mg, administered as two tablets to be taken orally once daily for 12 weeks","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.8
NCT03575871,population.condition,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.conditionsModule.conditions,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,population.min_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.eligibilityModule.minimumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,population.max_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.eligibilityModule.maximumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,0.0
NCT03575871,population.sex,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.eligibilityModule.sex,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,population.enrollment_count,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.designModule.enrollmentInfo.count,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,population.severity_criteria,ctgov_text_extraction,https://clinicaltrials.gov/api/v2/studies/NCT03575871,"Diagnosis of atopic dermatitis (AD) for at least 1 year and current status of moderate to severe disease (\>= the following scores: BSA 10%, IGA 3, EASI 16, Pruritus NRS severity 4)","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.75
NCT03575871,design.study_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.designModule.studyType,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,design.allocation,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.designModule.designInfo.allocation,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,design.intervention_model,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.designModule.designInfo.interventionModel,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,design.masking,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.designModule.designInfo.maskingInfo.masking,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,design.number_of_arms,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,len(protocolSection.armsInterventionsModule.armGroups),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03575871,design.background_therapy,publication_extraction,https://pmc.ncbi.nlm.nih.gov/articles/PMC7271424/,"Methods, Study Design and Treatment: ""Concomitant use of topical (corticosteroids, calcineurin inhibitors, tars, antibiotic creams, or topical antihistamines) or systemic therapies for AD or rescue medication was prohibited. Patients were permitted to use oral antihistamines and topical nonmedicated emollients."" -- v1 extracted text: None -- monotherapy design; concomitant topical (corticosteroids, calcineurin inhibitors, tars, antibiotic creams, topical antihistamines) and systemic AD therapies were prohibited.","manual publication_extraction pass (PMC full-text, v1 addendum follow-up; pending human QA); structured by atlas.migrate v1->v2",,0.75
NCT03575871,endpoints.primary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.outcomesModule.primaryOutcomes[0].measure/timeFrame,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,endpoints.secondary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.outcomesModule.secondaryOutcomes[].measure,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,endpoints.multiplicity_control,protocol_pdf_extraction,https://cdn.clinicaltrials.gov/large-docs/71/NCT03575871/SAP_001.pdf,"Multiple Testing Procedure (Figure 2 schematic) -- v1 extracted text: Same design as JADE MONO-1: a sequential Bonferroni-based iterative multiple testing procedure strongly controls familywise Type I error at 5% across the two abrocitinib doses vs. placebo on primary and key secondary endpoints, starting with the Week 12 co-primary endpoints (IGA, EASI-75) for 200 mg vs. placebo, then branching on the Week 2 Pruritus NRS-4 result.","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.75
NCT03575871,timing_ops.start_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.statusModule.startDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,timing_ops.primary_completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.statusModule.primaryCompletionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,timing_ops.completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,protocolSection.statusModule.completionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,timing_ops.study_schedule,publication_extraction,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/213871Orig1s000MultidisciplineR.pdf,"Section 8.1.1 ""Trial Design"" (Trial B7451013 / JADE MONO-2, identically designed to B7451012) -- v1 extracted text: Screening period (28 days), 12-week placebo-controlled double-blind treatment period, 4-week follow-up period (for subjects not entering the long-term extension). ""Subjects had on-site visits at screening, baseline (Week 0) and Weeks 2, 4, 8, 12 and 16 (follow-up visit). Subjects were also contacted via phone calls at Weeks 1 and 6.""","manual publication_extraction pass (FDA approval-package review, v1 addendum follow-up; pending human QA); structured by atlas.migrate v1->v2",,0.75
NCT03575871,timing_ops.rescue_therapy,publication_extraction,https://pmc.ncbi.nlm.nih.gov/articles/PMC7271424/,"Methods, Study Design and Treatment: ""Concomitant use of topical (corticosteroids, calcineurin inhibitors, tars, antibiotic creams, or topical antihistamines) or systemic therapies for AD or rescue medication was prohibited. Patients were permitted to use oral antihistamines and topical nonmedicated emollients."" -- v1 extracted text: No rescue medication provision: concomitant topical or systemic AD therapy and rescue medication were prohibited under the protocol (monotherapy design). Only oral antihistamines and topical nonmedicated emollients were permitted.","manual publication_extraction pass (PMC full-text, v1 addendum follow-up; pending human QA); structured by atlas.migrate v1->v2",,0.75
NCT03575871,adverse_events.serious_adverse_event_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,resultsSection.adverseEventsModule.eventGroups[].seriousNumAffected/seriousNumAtRisk,"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT03575871,adverse_events.death_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,resultsSection.adverseEventsModule.eventGroups[].deathsNumAffected/deathsNumAtRisk,"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT03575871,adverse_events.most_common_adverse_events,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,resultsSection.adverseEventsModule.otherEvents[] (top 8 of 7 by highest single-arm incidence; CT.gov's own >=5% frequency-threshold table),"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,adverse_events.discontinuation_due_to_ae_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03575871,"resultsSection.participantFlowModule.periods[0].dropWithdraws[type=""Adverse Event""].reasons[] vs periods[0].milestones[type=STARTED].achievements[]","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT03575871,adverse_events.boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:ABROCITINIB&limit=1,"results[0].boxed_warning -- v1 extracted text: WARNING: SERIOUS INFECTIONS, MORTALITY, MALIGNANCY, MAJOR ADVERSE CARDIOVASCULAR EVENTS, and THROMBOSIS WARNING: SERIOUS INFECTIONS, MORTALITY, MALIGNANCY, MAJOR ADVERSE CARDIOVASCULAR EVENTS (MACE), and THROMBOSIS See full prescribing information for complete boxed warning. • Increased risk of serious bacterial, fungal, viral and opportunistic infections leading to hospitalization or death, including tuberculosis (TB). Discontinue treatment with CIBINQO if serious or opportunistic infection occurs. Test for latent TB before and during therapy; treat latent TB prior to use. Monitor all patients for active TB during treatment, even patients with initial negative latent TB test. ( 5.1 ) • Higher rate of all-cause mortality, including sudden cardiovascular death, with another JAK inhibitor vs. TNF blockers in rheumatoid arthritis (RA) patients. CIBINQO is not approved for use in RA patients. ( 5.2 ) • Malignancies have occurred with CIBINQO. Higher rate of lymphomas and lung cancers with another JAK inhibitor vs. TNF blockers in RA patients. ( 5.3 ) • MACE has occurred with CIBINQO. Higher rate of MACE (defined as cardiovascular death, myocardial infarction, and stroke) with another JAK inhibitor vs. TNF blockers in RA patients. ( 5.4 ) • Thrombosis has occurred with CIBINQO. Increased incidence of pulmonary embolism, venous and arterial thrombosis with another JAK inhibitor vs. TNF blockers. ( 5.5 ) Serious Infections Patients treated with CIBINQO may be at increased risk for developing serious infections that may lead to hospitalization or death. The most frequent serious infections reported with CIBINQO were herpes simplex, herpes zoster, and pneumonia [see Warnings and Precautions (5.1) and Adverse Reactions (6.1) ] . If a serious or opportunistic infection develops, discontinue CIBINQO and control the infection. Reported infections from Janus kinase (JAK) inhibitors used to treat inflammatory conditions: • Active tuberculosis, which may present with pulmonary or extrapulmonary disease. Test for latent TB before and during therapy; treat latent TB prior to use. Monitor all patients for active TB during treatment, even patients with initial negative latent TB test. • Invasive fungal infections, including cryptococcosis and pneumocystosis. Patients with invasive fungal infections may present with disseminated, rather than localized, disease. • Bacterial, viral, including herpes zoster, and other infections due to opportunistic pathogens. Avoid use of CIBINQO in patients with an active, serious infection including localized infections. The risks and benefits of treatment with CIBINQO should be carefully considered prior to initiating therapy in patients with chronic or recurrent infections. Patients should be closely monitored for the development of signs and symptoms of infection during and after treatment with CIBINQO, including the possible development of tuberculosis in patients who tested negative for latent tuberculosis infection prior to initiating therapy [see Warnings and Precautions (5.1) ] . Mortality In a large, randomized, postmarketing safety study in rheumatoid arthritis (RA) patients 50 years of age and older with at least one cardiovascular risk factor comparing another JAK inhibitor to TNF blocker treatment, a higher rate of all-cause mortality, including sudden cardiovascular death, was observed with the JAK inhibitor. CIBINQO is not approved for use in RA patients [see Warnings and Precautions (5.2) ] . Malignancies Malignancies were reported in patients treated with CIBINQO. Lymphoma and other malignancies have been observed in patients receiving JAK inhibitors used to treat inflammatory conditions. In RA patients treated with another JAK inhibitor, a higher rate of malignancies (excluding non-melanoma skin cancer (NMSC)) was observed when compared with TNF blockers. Patients who are current or past smokers are at additional increased risk [see Warnings and Precautions (5.3) ] . Major Adverse Cardiovascular Events Major adverse cardiovascular events were reported in patients treated with CIBINQO. In RA patients 50 years of age and older with at least one cardiovascular risk factor treated with another JAK inhibitor, a higher rate of major adverse cardiovascular events (MACE) (defined as cardiovascular death, myocardial infarction, and stroke), was observed when compared with TNF blockers. Patients who are current or past smokers are at additional increased risk. Discontinue CIBINQO in patients that have experienced a myocardial infarction or stroke [see Warnings and Precautions (5.4) ] . Thrombosis Deep venous thrombosis (DVT) and pulmonary embolism (PE) have been reported in patients treated with CIBINQO. Thrombosis, including PE, DVT, and arterial thrombosis have been reported in patients receiving JAK inhibitors used to treat inflammatory conditions. Many of these adverse reactions were serious and some resulted in death. In RA patients 50 years of age and older with at least one cardiovascular risk factor treated with another JAK inhibitor, a higher rate of thrombosis was observed when compared with TNF blockers. Avoid CIBINQO in patients at risk. If symptoms of thrombosis occur, discontinue CIBINQO and treat appropriately [see Warnings and Precautions (5.5) ] .","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT03575871,real_world_safety.faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""ABROCITINIB""&limit=1","openFDA drug/event.json aggregate: total_reports=422, serious=296, deaths=18","fetch_faers.py (openfda drug/event.json, v2 pass)",,1.0
NCT03575871,exclusivity.regulatory_application,orange_book,https://www.fda.gov/media/76860/download,"products.txt: ABROCITINIB~TABLET;ORAL~CIBINQO~PFIZER~50MG~N~213871~001~~Jan 14, 2022~Yes~No~RX~PFIZER INC",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
NCT03575871,exclusivity.orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22ABROCITINIB%22&limit=100,"openFDA drug/orangebook.json, 3 product row(s) matched on products.active_ingredients.name='ABROCITINIB'","fetch_orange_book.py (openfda drug/orangebook.json, v2 pass)",,1.0
NCT03575871,exclusivity.purple_book,needs_extraction,,,,,
NCT03607422,nct_id,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.identificationModule.nctId,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03607422,identity.trial_name,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.identificationModule.acronym,"fetch_trials.py (ctgov_api v2, v1 pass)",,0.0
NCT03607422,identity.official_title,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.identificationModule.officialTitle,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03607422,identity.sponsor,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.sponsorCollaboratorsModule.leadSponsor.name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03607422,identity.phase,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.designModule.phases,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03607422,molecule.drug,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.armsInterventionsModule.interventions[].name (curated),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03607422,molecule.intervention_names,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.armsInterventionsModule.interventions[].name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03607422,molecule.intervention_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT03607422,protocolSection.armsInterventionsModule.interventions[].type,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT03607422,molecule.mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e17266e5-c861-46bf-9756-6447566101be,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- v1 extracted text: 12.1 Mechanism of Action Upadacitinib is a Janus kinase (JAK) inhibitor. JAKs are intracellular enzymes which transmit signals arising from cytokine or growth factor-receptor interactions on the cellular membrane to influence cellular processes of hematopoiesis and immune cell function. Within the signaling pathway, JAKs phosphorylate and activate signal transducers and activators of transcription (STATs) which modulate intracellular activity including gene expression. Upadacitinib modulates the signaling pathway at the point of JAKs, preventing the phosphorylation and activation of STATs. JAK enzymes transmit cytokine signaling through their pairing (e.g., JAK1/JAK2, JAK1/JAK3, JAK1/TYK2, JAK2/JAK2, JAK2/TYK2). In a cell-free isolated enzyme assay, upadacitinib had greater inhibitory potency at JAK1 and JAK2 relative to JAK3 and TYK2. In human leukocyte cellular assays, upadacitinib inhibited cytokine-induced STAT phosphorylation mediated by JAK1 and JAK1/JAK3 more potently than JAK2/JAK2 mediated STAT phosphorylation. The relevance of inhibition of specific JAK enzymes to therapeutic effectiveness is not currently known.","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.9
NCT03607422,molecule.dosing_regimen,ctgov_text_extraction,https://clinicaltrials.gov/api/v2/studies/NCT03607422,Placebo for Upadacitinib: Tablets taken orally once a day || Upadacitinib: Tablets taken orally once a day,"enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.8
